This is for popped image at index 48: [0.88641024, 0.85615385, 0.83897436, 0.8625641, 0.8305128, 0.8828205, 0.7328205, 0.8771795, 0.88974357, 0.8448718, 0.77794874, 0.88051283, 0.8676923, 0.87128204, 0.86871797, 0.88179487, 0.8730769, 0.86435896, 0.80153847, 0.8753846, 0.8723077, 0.86153847, 0.75871795, 0.8605128, 0.88076925, 0.88461536, 0.8748718, 0.8679487, 0.88769233, 0.88179487, 0.8728205, 0.8758974, 0.86153847, 0.86333334, 0.73717946, 0.75128204, 0.83871794, 0.7764103, 0.84384614, 0.8597436, 0.8920513, 0.77, 0.8402564, 0.87435895, 0.8710256, 0.83615386, 0.8674359, 0.85641026, 0.88128203, 0.8779487, 0.8789744, 0.8353846, 0.87641025, 0.8738462, 0.8658974, 0.7746154, 0.8830769, 0.75051284, 0.8574359, 0.8620513, 0.8746154, 0.86153847, 0.8625641, 0.8820513, 0.8279487, 0.7489744, 0.88153845, 0.8517949, 0.8758974, 0.8666667, 0.8853846, 0.79205126, 0.8353846, 0.83358973, 0.8553846, 0.85384613, 0.8294872, 0.84307694, 0.82, 0.7733333, 0.8333333, 0.8525641, 0.88384616, 0.8902564, 0.8046154, 0.84589744, 0.8728205, 0.8717949, 0.84692305, 0.87128204, 0.8851282, 0.76974356, 0.86435896, 0.7951282, 0.8223077, 0.87, 0.8020513, 0.8402564, 0.8825641, 0.86641026]
This is for popped image at index 49: [0.8628205, 0.8753846, 0.8397436, 0.88384616, 0.8228205, 0.8671795, 0.8494872, 0.85820514, 0.85897434, 0.8376923, 0.7497436, 0.84410256, 0.8525641, 0.85846156, 0.8723077, 0.88589746, 0.87666667, 0.8707692, 0.8576923, 0.8741026, 0.8948718, 0.7497436, 0.88076925, 0.8325641, 0.84692305, 0.7976923, 0.8792308, 0.86128205, 0.8638462, 0.8717949, 0.8769231, 0.8628205, 0.86025643, 0.84923077, 0.83282053, 0.84102565, 0.84128207, 0.88076925, 0.8528205, 0.8551282, 0.8707692, 0.8405128, 0.8284615, 0.87564105, 0.7569231, 0.83102566, 0.8810256, 0.8676923, 0.88128203, 0.75, 0.86, 0.8197436, 0.86615384, 0.8697436, 0.8725641, 0.87358975, 0.8789744, 0.8392308, 0.8894872, 0.86923075, 0.85820514, 0.8930769, 0.87128204, 0.865641, 0.86538464, 0.7853846, 0.85410255, 0.86358976, 0.8515385, 0.83692306, 0.88461536, 0.8646154, 0.87051284, 0.7966667, 0.84615386, 0.81641024, 0.84897435, 0.88666666, 0.87641025, 0.8197436, 0.8494872, 0.87128204, 0.86538464, 0.75076926, 0.8497436, 0.8728205, 0.8323077, 0.8671795, 0.85333335, 0.89358974, 0.8848718, 0.8494872, 0.86435896, 0.84384614, 0.86153847, 0.86, 0.86102563, 0.8746154, 0.8925641, 0.8269231]
This is for popped image at index 50: [0.8628205, 0.86435896, 0.8330769, 0.8117949, 0.8638462, 0.8830769, 0.83358973, 0.8802564, 0.8933333, 0.8605128, 0.8523077, 0.8710256, 0.8271795, 0.7510256, 0.8771795, 0.8689744, 0.85923076, 0.85, 0.8689744, 0.8630769, 0.88589746, 0.74948716, 0.7551282, 0.84307694, 0.7797436, 0.8697436, 0.8792308, 0.8487179, 0.8605128, 0.8874359, 0.85102564, 0.8753846, 0.82589746, 0.8933333, 0.82564104, 0.87948716, 0.88128203, 0.76, 0.87641025, 0.8569231, 0.83666664, 0.8020513, 0.87641025, 0.8671795, 0.8717949, 0.8435897, 0.88051283, 0.8605128, 0.8823077, 0.87846154, 0.8948718, 0.8171795, 0.8738462, 0.8820513, 0.8748718, 0.8484615, 0.8774359, 0.8130769, 0.82384616, 0.82384616, 0.85384613, 0.8202564, 0.8574359, 0.84923077, 0.85717946, 0.7579487, 0.8574359, 0.83153844, 0.78128207, 0.86410254, 0.8871795, 0.81, 0.8933333, 0.8179487, 0.86923075, 0.8666667, 0.8689744, 0.86230767, 0.75153846, 0.89179486, 0.84615386, 0.8374359, 0.8553846, 0.8553846, 0.8284615, 0.8620513, 0.8497436, 0.85205126, 0.835641, 0.8902564, 0.89358974, 0.7953846, 0.86871797, 0.8476923, 0.8505128, 0.86538464, 0.7482051, 0.8202564, 0.8169231, 0.8241026]
This is for popped image at index 51: [0.8446154, 0.84307694, 0.8174359, 0.884359, 0.8253846, 0.88461536, 0.82871795, 0.8748718, 0.7684615, 0.8725641, 0.7792308, 0.8720513, 0.87358975, 0.865641, 0.8861538, 0.88666666, 0.7541026, 0.89282054, 0.7848718, 0.8792308, 0.8841026, 0.85897434, 0.894359, 0.87641025, 0.8597436, 0.8776923, 0.88666666, 0.8746154, 0.8738462, 0.87948716, 0.88076925, 0.85846156, 0.8182051, 0.86435896, 0.84794873, 0.8874359, 0.82897437, 0.75641024, 0.8638462, 0.8825641, 0.8828205, 0.84692305, 0.8723077, 0.8558974, 0.81, 0.86538464, 0.89179486, 0.8825641, 0.8748718, 0.87435895, 0.86333334, 0.8374359, 0.8751282, 0.81564105, 0.88666666, 0.8789744, 0.8894872, 0.8528205, 0.8371795, 0.8728205, 0.82564104, 0.8574359, 0.86358976, 0.8728205, 0.87666667, 0.74923074, 0.86923075, 0.86102563, 0.8925641, 0.8751282, 0.87948716, 0.8364103, 0.83153844, 0.85846156, 0.83358973, 0.87666667, 0.7428205, 0.84179485, 0.8274359, 0.85717946, 0.855641, 0.8464103, 0.8658974, 0.87564105, 0.8446154, 0.8658974, 0.8566667, 0.8748718, 0.85410255, 0.88666666, 0.8953846, 0.8676923, 0.85615385, 0.8174359, 0.8707692, 0.86923075, 0.8128205, 0.86358976, 0.884359, 0.8828205]
This is for popped image at index 52: [0.85128206, 0.8828205, 0.86538464, 0.88461536, 0.8674359, 0.8802564, 0.7720513, 0.8597436, 0.8861538, 0.85102564, 0.85205126, 0.8689744, 0.86333334, 0.81564105, 0.8638462, 0.8776923, 0.8841026, 0.865641, 0.84692305, 0.8823077, 0.8820513, 0.85846156, 0.89, 0.855641, 0.8758974, 0.8825641, 0.8825641, 0.8566667, 0.87128204, 0.8771795, 0.88051283, 0.8774359, 0.8841026, 0.8746154, 0.88179487, 0.8992308, 0.84820515, 0.75051284, 0.8710256, 0.87, 0.8776923, 0.83487177, 0.8523077, 0.8797436, 0.8769231, 0.8433333, 0.884359, 0.86948717, 0.88384616, 0.8748718, 0.8776923, 0.8225641, 0.8894872, 0.74923074, 0.8658974, 0.7489744, 0.8833333, 0.7905128, 0.87948716, 0.8689744, 0.8797436, 0.88128203, 0.835641, 0.87666667, 0.8574359, 0.7489744, 0.8202564, 0.84102565, 0.86153847, 0.75, 0.8841026, 0.8674359, 0.88128203, 0.8625641, 0.8374359, 0.8738462, 0.8392308, 0.8853846, 0.84307694, 0.8384615, 0.8371795, 0.8320513, 0.8753846, 0.8841026, 0.8576923, 0.8741026, 0.8502564, 0.8823077, 0.87128204, 0.8679487, 0.8830769, 0.85615385, 0.8658974, 0.87435895, 0.87666667, 0.86846155, 0.88, 0.83897436, 0.87948716, 0.8607692]
This is for popped image at index 53: [0.8720513, 0.8730769, 0.8569231, 0.8274359, 0.8284615, 0.8833333, 0.84102565, 0.8792308, 0.8974359, 0.87333333, 0.7497436, 0.8651282, 0.83487177, 0.8758974, 0.865641, 0.8774359, 0.87948716, 0.88589746, 0.8697436, 0.8879487, 0.88358974, 0.7958974, 0.8984615, 0.8753846, 0.86923075, 0.8769231, 0.88051283, 0.8774359, 0.8751282, 0.88358974, 0.87846154, 0.86230767, 0.8471795, 0.86820513, 0.834359, 0.8523077, 0.8025641, 0.8141026, 0.85641026, 0.88846153, 0.8833333, 0.8428205, 0.88564104, 0.85717946, 0.7561538, 0.8671795, 0.8894872, 0.855641, 0.8769231, 0.87435895, 0.88128203, 0.8341026, 0.8851282, 0.74923074, 0.86871797, 0.8607692, 0.88846153, 0.83692306, 0.8851282, 0.8525641, 0.8782051, 0.9148718, 0.8676923, 0.87641025, 0.8446154, 0.7805128, 0.85897434, 0.8487179, 0.88564104, 0.86128205, 0.86358976, 0.8758974, 0.8476923, 0.80564106, 0.824359, 0.86641026, 0.8553846, 0.8830769, 0.8728205, 0.8710256, 0.8676923, 0.87051284, 0.8828205, 0.8048718, 0.85384613, 0.8620513, 0.8405128, 0.8874359, 0.8312821, 0.8728205, 0.8725641, 0.8446154, 0.845641, 0.7605128, 0.8710256, 0.86435896, 0.7482051, 0.8425641, 0.8769231, 0.83179486]
This is for popped image at index 54: [0.86333334, 0.85128206, 0.8753846, 0.86025643, 0.8669231, 0.8894872, 0.8251282, 0.8648718, 0.8892308, 0.88076925, 0.8717949, 0.8746154, 0.8810256, 0.87153846, 0.8774359, 0.84692305, 0.8758974, 0.8597436, 0.7953846, 0.8671795, 0.8997436, 0.87128204, 0.75128204, 0.8707692, 0.85846156, 0.8833333, 0.8823077, 0.8574359, 0.86358976, 0.8869231, 0.86102563, 0.87358975, 0.8515385, 0.8448718, 0.8464103, 0.8892308, 0.81666666, 0.7502564, 0.8484615, 0.84794873, 0.8776923, 0.8376923, 0.844359, 0.8679487, 0.82769233, 0.858718, 0.8646154, 0.85128206, 0.8707692, 0.86820513, 0.7502564, 0.8279487, 0.88051283, 0.75384617, 0.8758974, 0.80871797, 0.8774359, 0.8620513, 0.87948716, 0.8746154, 0.87358975, 0.86923075, 0.8576923, 0.81435895, 0.8689744, 0.7502564, 0.7794872, 0.8574359, 0.7541026, 0.86128205, 0.8669231, 0.85641026, 0.75769234, 0.8476923, 0.81333333, 0.84692305, 0.83282053, 0.87666667, 0.8651282, 0.8625641, 0.8371795, 0.87128204, 0.8723077, 0.891282, 0.85641026, 0.80538464, 0.8792308, 0.8797436, 0.8707692, 0.8851282, 0.83102566, 0.8230769, 0.8689744, 0.75666666, 0.8689744, 0.85205126, 0.824359, 0.86410254, 0.8617949, 0.8771795]
This is for popped image at index 55: [0.8658974, 0.8671795, 0.86153847, 0.79820514, 0.8551282, 0.87871796, 0.83179486, 0.87358975, 0.8920513, 0.84205127, 0.8233333, 0.8869231, 0.86128205, 0.8502564, 0.88564104, 0.89102566, 0.89, 0.86615384, 0.8628205, 0.8528205, 0.8905128, 0.85820514, 0.8797436, 0.87153846, 0.86641026, 0.845641, 0.8830769, 0.8648718, 0.85, 0.8751282, 0.89871794, 0.8528205, 0.85128206, 0.87564105, 0.86153847, 0.8707692, 0.83692306, 0.7574359, 0.8415385, 0.88179487, 0.8746154, 0.8330769, 0.8230769, 0.87051284, 0.8341026, 0.85384613, 0.88641024, 0.8525641, 0.86153847, 0.84410256, 0.89076924, 0.83076924, 0.8751282, 0.7623077, 0.8658974, 0.8689744, 0.88076925, 0.81051284, 0.8502564, 0.86948717, 0.8751282, 0.8871795, 0.8284615, 0.8594872, 0.8428205, 0.7489744, 0.8646154, 0.8707692, 0.8792308, 0.86358976, 0.84589744, 0.8666667, 0.8597436, 0.8525641, 0.8566667, 0.77307695, 0.87358975, 0.8697436, 0.8120513, 0.8748718, 0.8425641, 0.86333334, 0.8648718, 0.88384616, 0.8484615, 0.8853846, 0.87435895, 0.8782051, 0.8351282, 0.8594872, 0.86641026, 0.8830769, 0.85128206, 0.8620513, 0.8574359, 0.8646154, 0.82358974, 0.7815385, 0.86538464, 0.8551282]
This is for popped image at index 56: [0.87358975, 0.8171795, 0.855641, 0.86153847, 0.8769231, 0.8761538, 0.8515385, 0.8525641, 0.88076925, 0.8761538, 0.8253846, 0.8761538, 0.87435895, 0.87871796, 0.8617949, 0.8174359, 0.8605128, 0.8971795, 0.8748718, 0.8758974, 0.7366667, 0.88076925, 0.8825641, 0.8579487, 0.82051283, 0.8620513, 0.82461536, 0.88846153, 0.8830769, 0.8902564, 0.8833333, 0.89076924, 0.8535898, 0.8823077, 0.7479487, 0.8382051, 0.82666665, 0.82384616, 0.8325641, 0.8725641, 0.8666667, 0.8782051, 0.8697436, 0.8741026, 0.88384616, 0.8792308, 0.76102567, 0.88128203, 0.8220513, 0.8628205, 0.8697436, 0.7574359, 0.75051284, 0.87051284, 0.8448718, 0.7887179, 0.8546154, 0.8679487, 0.8820513, 0.86102563, 0.8748718, 0.85641026, 0.8241026, 0.86435896, 0.785641, 0.8484615, 0.8646154, 0.8648718, 0.88846153, 0.774359, 0.855641, 0.8728205, 0.8523077, 0.8741026, 0.8871795, 0.7846154, 0.8625641, 0.855641, 0.86333334, 0.8658974, 0.8848718, 0.86871797, 0.81358975, 0.87051284, 0.8769231, 0.8497436, 0.8874359, 0.81589746, 0.75128204, 0.8051282, 0.8810256, 0.88384616, 0.86871797, 0.8782051, 0.86358976, 0.8292308, 0.84384614, 0.8789744, 0.86102563, 0.884359]
This is for popped image at index 57: [0.8728205, 0.76564103, 0.74948716, 0.86025643, 0.88076925, 0.88897437, 0.8464103, 0.8820513, 0.821282, 0.8494872, 0.865641, 0.8325641, 0.8782051, 0.86358976, 0.8325641, 0.8625641, 0.89384615, 0.8948718, 0.8776923, 0.8566667, 0.8292308, 0.84589744, 0.7792308, 0.78384614, 0.7915385, 0.85615385, 0.8630769, 0.78333336, 0.891282, 0.8953846, 0.8810256, 0.8933333, 0.8930769, 0.8728205, 0.80871797, 0.84794873, 0.855641, 0.8725641, 0.88128203, 0.8658974, 0.8392308, 0.8738462, 0.88179487, 0.84384614, 0.8594872, 0.87, 0.8720513, 0.83, 0.87871796, 0.88179487, 0.8738462, 0.88384616, 0.86538464, 0.84384614, 0.83487177, 0.865641, 0.8730769, 0.8402564, 0.8869231, 0.7497436, 0.88384616, 0.8415385, 0.82641023, 0.78589743, 0.8320513, 0.84897435, 0.8484615, 0.8723077, 0.8484615, 0.8853846, 0.85615385, 0.8048718, 0.88384616, 0.8579487, 0.89666665, 0.76, 0.8679487, 0.8528205, 0.8861538, 0.8620513, 0.8879487, 0.85384613, 0.8679487, 0.8546154, 0.85846156, 0.8823077, 0.88384616, 0.84102565, 0.89589745, 0.8738462, 0.8782051, 0.8728205, 0.8435897, 0.8484615, 0.8617949, 0.8569231, 0.87564105, 0.88358974, 0.81461537, 0.8674359]
This is for popped image at index 58: [0.82051283, 0.8746154, 0.7966667, 0.8058974, 0.8630769, 0.8425641, 0.85307693, 0.85205126, 0.8941026, 0.8871795, 0.8702564, 0.78333336, 0.8779487, 0.85128206, 0.83102566, 0.8751282, 0.858718, 0.7489744, 0.8464103, 0.87, 0.8371795, 0.8648718, 0.88846153, 0.83102566, 0.8487179, 0.84179485, 0.7825641, 0.8617949, 0.88564104, 0.85384613, 0.84384614, 0.86153847, 0.85205126, 0.8233333, 0.8776923, 0.87333333, 0.88564104, 0.84307694, 0.8833333, 0.86846155, 0.8751282, 0.8574359, 0.88076925, 0.7489744, 0.8330769, 0.83871794, 0.85717946, 0.8823077, 0.83358973, 0.76102567, 0.86230767, 0.82358974, 0.8802564, 0.81076926, 0.85846156, 0.80128205, 0.7876923, 0.8769231, 0.8902564, 0.87, 0.8474359, 0.7625641, 0.84897435, 0.7597436, 0.86410254, 0.86102563, 0.90384614, 0.784359, 0.8471795, 0.8071795, 0.8751282, 0.8320513, 0.8425641, 0.8669231, 0.84384614, 0.8474359, 0.86230767, 0.8833333, 0.83384615, 0.85820514, 0.79717946, 0.85923076, 0.8707692, 0.87948716, 0.86410254, 0.85410255, 0.8853846, 0.8346154, 0.8869231, 0.88, 0.87153846, 0.8748718, 0.8620513, 0.88846153, 0.8782051, 0.8351282, 0.8451282, 0.7951282, 0.84692305, 0.8753846]
This is for popped image at index 59: [0.8823077, 0.8428205, 0.8551282, 0.83487177, 0.84076923, 0.8502564, 0.86615384, 0.79410255, 0.88384616, 0.8774359, 0.8751282, 0.86358976, 0.8553846, 0.88846153, 0.8658974, 0.8382051, 0.86230767, 0.88769233, 0.87128204, 0.8274359, 0.8605128, 0.8617949, 0.8776923, 0.7694872, 0.8769231, 0.88076925, 0.8428205, 0.82641023, 0.8871795, 0.86846155, 0.8741026, 0.87871796, 0.8782051, 0.8761538, 0.8161538, 0.8269231, 0.85641026, 0.8446154, 0.86025643, 0.87846154, 0.83282053, 0.81461537, 0.8648718, 0.86871797, 0.81128204, 0.87948716, 0.8630769, 0.8730769, 0.8076923, 0.8628205, 0.8720513, 0.84692305, 0.7976923, 0.8758974, 0.8484615, 0.86948717, 0.8769231, 0.8746154, 0.8771795, 0.8025641, 0.8951282, 0.8841026, 0.8574359, 0.8666667, 0.8294872, 0.8758974, 0.81153846, 0.8774359, 0.8397436, 0.87128204, 0.77358973, 0.8271795, 0.84794873, 0.8046154, 0.88128203, 0.8507692, 0.8774359, 0.8546154, 0.8028205, 0.8174359, 0.8651282, 0.86410254, 0.84, 0.8625641, 0.84923077, 0.83589745, 0.8697436, 0.7807692, 0.8689744, 0.80846155, 0.8730769, 0.88128203, 0.8484615, 0.87358975, 0.88128203, 0.8710256, 0.83076924, 0.8828205, 0.7969231, 0.8828205]
This is for popped image at index 60: [0.87, 0.84794873, 0.85102564, 0.8871795, 0.84410256, 0.8861538, 0.83589745, 0.86820513, 0.88974357, 0.8558974, 0.8523077, 0.87, 0.8923077, 0.8651282, 0.8782051, 0.8833333, 0.88153845, 0.88179487, 0.88666666, 0.8617949, 0.8941026, 0.75333333, 0.8151282, 0.8625641, 0.884359, 0.8789744, 0.8646154, 0.86230767, 0.88358974, 0.8802564, 0.87641025, 0.86641026, 0.8810256, 0.8628205, 0.8351282, 0.89794874, 0.84102565, 0.8789744, 0.82076925, 0.88051283, 0.86846155, 0.8774359, 0.8020513, 0.85410255, 0.7571795, 0.834359, 0.8830769, 0.8792308, 0.8789744, 0.8628205, 0.8802564, 0.8305128, 0.88666666, 0.8576923, 0.87666667, 0.8741026, 0.8825641, 0.84820515, 0.89076924, 0.8802564, 0.84692305, 0.8776923, 0.86923075, 0.8853846, 0.87435895, 0.7489744, 0.87, 0.8646154, 0.85384613, 0.8597436, 0.8823077, 0.83179486, 0.82051283, 0.8161538, 0.77692306, 0.85205126, 0.8725641, 0.87564105, 0.8630769, 0.8558974, 0.8376923, 0.86410254, 0.8725641, 0.8279487, 0.8728205, 0.87051284, 0.86615384, 0.8782051, 0.85333335, 0.86128205, 0.8789744, 0.8079487, 0.85333335, 0.798718, 0.84307694, 0.7935898, 0.83358973, 0.8376923, 0.87948716, 0.8710256]
This is for popped image at index 61: [0.8666667, 0.85846156, 0.86128205, 0.90179485, 0.7979487, 0.891282, 0.8415385, 0.88128203, 0.8853846, 0.8717949, 0.84307694, 0.88769233, 0.86948717, 0.8320513, 0.8748718, 0.84102565, 0.89, 0.8774359, 0.86102563, 0.8874359, 0.87, 0.7712821, 0.7874359, 0.8594872, 0.8312821, 0.86846155, 0.8776923, 0.8758974, 0.8630769, 0.8820513, 0.8923077, 0.85410255, 0.8771795, 0.87, 0.8171795, 0.8651282, 0.8138462, 0.78410256, 0.86641026, 0.8879487, 0.8548718, 0.86948717, 0.88461536, 0.8666667, 0.8494872, 0.85717946, 0.8730769, 0.8902564, 0.8725641, 0.8605128, 0.88358974, 0.83487177, 0.88076925, 0.74923074, 0.8946154, 0.8710256, 0.8669231, 0.8402564, 0.88, 0.87666667, 0.8761538, 0.86128205, 0.8802564, 0.82, 0.79333335, 0.7541026, 0.8525641, 0.8761538, 0.86410254, 0.75666666, 0.84692305, 0.8730769, 0.86, 0.82358974, 0.8220513, 0.87435895, 0.84589744, 0.8546154, 0.8717949, 0.8294872, 0.8723077, 0.88358974, 0.8728205, 0.86871797, 0.85923076, 0.88, 0.85410255, 0.8720513, 0.8630769, 0.8789744, 0.9025641, 0.88179487, 0.8546154, 0.88179487, 0.8312821, 0.86410254, 0.8371795, 0.8394872, 0.89794874, 0.87435895]
This is for popped image at index 62: [0.8702564, 0.85410255, 0.8676923, 0.81051284, 0.83076924, 0.8761538, 0.8476923, 0.8671795, 0.81871796, 0.8517949, 0.7864103, 0.87435895, 0.89102566, 0.85615385, 0.87153846, 0.87641025, 0.8789744, 0.87641025, 0.82384616, 0.8728205, 0.86153847, 0.75333333, 0.8428205, 0.7569231, 0.8528205, 0.87358975, 0.8951282, 0.86948717, 0.8558974, 0.8810256, 0.8758974, 0.8748718, 0.8638462, 0.85717946, 0.8097436, 0.8905128, 0.8446154, 0.7502564, 0.84, 0.9005128, 0.8620513, 0.80846155, 0.81666666, 0.8507692, 0.8676923, 0.8228205, 0.88076925, 0.8525641, 0.8758974, 0.8697436, 0.87948716, 0.7928205, 0.88051283, 0.84410256, 0.8723077, 0.8638462, 0.8702564, 0.83358973, 0.89153844, 0.86153847, 0.8892308, 0.8720513, 0.8769231, 0.8638462, 0.86, 0.78410256, 0.8648718, 0.8702564, 0.7569231, 0.8948718, 0.8771795, 0.8725641, 0.84179485, 0.865641, 0.8392308, 0.8628205, 0.8197436, 0.87051284, 0.88384616, 0.8628205, 0.8325641, 0.84307694, 0.8769231, 0.8879487, 0.8446154, 0.87948716, 0.8697436, 0.8630769, 0.88179487, 0.8551282, 0.88128203, 0.76974356, 0.84820515, 0.8820513, 0.8746154, 0.8871795, 0.7482051, 0.8525641, 0.8779487, 0.8433333]
This is for popped image at index 63: [0.8576923, 0.8710256, 0.8553846, 0.86820513, 0.80410254, 0.8830769, 0.858718, 0.8651282, 0.8825641, 0.85128206, 0.7497436, 0.89897436, 0.865641, 0.86128205, 0.87128204, 0.8997436, 0.85641026, 0.8825641, 0.8707692, 0.8789744, 0.891282, 0.88846153, 0.86615384, 0.8325641, 0.8176923, 0.91410255, 0.87564105, 0.8451282, 0.89102566, 0.87358975, 0.8515385, 0.8620513, 0.86615384, 0.87948716, 0.82666665, 0.8841026, 0.8710256, 0.86435896, 0.88666666, 0.8797436, 0.8848718, 0.82384616, 0.87948716, 0.86923075, 0.8658974, 0.85820514, 0.87358975, 0.8748718, 0.88846153, 0.87051284, 0.86153847, 0.82564104, 0.8894872, 0.7905128, 0.8676923, 0.84307694, 0.87333333, 0.8392308, 0.80358976, 0.8423077, 0.8828205, 0.86615384, 0.844359, 0.8269231, 0.8702564, 0.7528205, 0.7935898, 0.86923075, 0.8792308, 0.8933333, 0.87051284, 0.8774359, 0.8861538, 0.8674359, 0.8689744, 0.8828205, 0.8671795, 0.8994872, 0.86820513, 0.8397436, 0.8517949, 0.83487177, 0.8758974, 0.86846155, 0.85820514, 0.82, 0.7510256, 0.8848718, 0.8497436, 0.8669231, 0.8720513, 0.82974356, 0.89153844, 0.87, 0.7928205, 0.87051284, 0.7482051, 0.8123077, 0.88, 0.87051284]
This is for popped image at index 64: [0.85307693, 0.8466667, 0.8607692, 0.8576923, 0.8748718, 0.8810256, 0.85820514, 0.8679487, 0.8823077, 0.8566667, 0.8471795, 0.855641, 0.8607692, 0.86358976, 0.8828205, 0.87333333, 0.88051283, 0.86615384, 0.8720513, 0.88051283, 0.89666665, 0.8797436, 0.8761538, 0.86102563, 0.7928205, 0.8894872, 0.8738462, 0.84384614, 0.88846153, 0.87564105, 0.8825641, 0.8474359, 0.8548718, 0.88384616, 0.834359, 0.88179487, 0.8730769, 0.8551282, 0.84794873, 0.8879487, 0.88384616, 0.8010256, 0.85128206, 0.8748718, 0.87564105, 0.7746154, 0.8617949, 0.8741026, 0.8730769, 0.8853846, 0.8502564, 0.84794873, 0.8779487, 0.83897436, 0.84128207, 0.88153845, 0.8689744, 0.84615386, 0.86, 0.8833333, 0.858718, 0.8669231, 0.8153846, 0.87564105, 0.8769231, 0.8394872, 0.84897435, 0.86435896, 0.8779487, 0.75, 0.8776923, 0.8738462, 0.8330769, 0.8689744, 0.7948718, 0.74846154, 0.85897434, 0.8774359, 0.85102564, 0.86410254, 0.8433333, 0.75, 0.8669231, 0.82871795, 0.8487179, 0.8871795, 0.8453846, 0.8346154, 0.8046154, 0.8797436, 0.86435896, 0.86846155, 0.84102565, 0.7497436, 0.83102566, 0.86, 0.83384615, 0.79128206, 0.8930769, 0.8625641]
This is for popped image at index 65: [0.8433333, 0.87435895, 0.8161538, 0.8833333, 0.8528205, 0.89, 0.8341026, 0.8738462, 0.8548718, 0.83589745, 0.78, 0.88128203, 0.8728205, 0.8830769, 0.85846156, 0.8758974, 0.8833333, 0.8848718, 0.8723077, 0.8638462, 0.87846154, 0.86948717, 0.8620513, 0.854359, 0.8702564, 0.87564105, 0.8779487, 0.8702564, 0.8779487, 0.88589746, 0.8782051, 0.8707692, 0.8646154, 0.8607692, 0.78923076, 0.86871797, 0.8651282, 0.75461537, 0.84794873, 0.8071795, 0.82897437, 0.8676923, 0.8228205, 0.8451282, 0.7979487, 0.8751282, 0.86948717, 0.8433333, 0.85641026, 0.8676923, 0.82974356, 0.8294872, 0.87051284, 0.835641, 0.88051283, 0.8594872, 0.86948717, 0.82076925, 0.8802564, 0.83102566, 0.83692306, 0.8702564, 0.8528205, 0.84384614, 0.8671795, 0.7489744, 0.8553846, 0.8371795, 0.8017949, 0.8625641, 0.87128204, 0.8230769, 0.87128204, 0.80538464, 0.8305128, 0.8505128, 0.86435896, 0.8346154, 0.8782051, 0.85102564, 0.8197436, 0.8753846, 0.86538464, 0.76384616, 0.8671795, 0.89589745, 0.8669231, 0.8802564, 0.8810256, 0.8574359, 0.8782051, 0.83871794, 0.82076925, 0.85128206, 0.85384613, 0.7928205, 0.87153846, 0.81871796, 0.8535898, 0.82641023]
This is for popped image at index 66: [0.8689744, 0.87153846, 0.8728205, 0.87128204, 0.84923077, 0.89153844, 0.85641026, 0.8738462, 0.8448718, 0.87358975, 0.8566667, 0.8702564, 0.74948716, 0.834359, 0.8828205, 0.884359, 0.7969231, 0.81871796, 0.8774359, 0.87948716, 0.87051284, 0.80564106, 0.7925641, 0.8628205, 0.834359, 0.8702564, 0.8902564, 0.834359, 0.87666667, 0.84794873, 0.88358974, 0.8730769, 0.80615383, 0.8346154, 0.8669231, 0.8666667, 0.7866667, 0.7582051, 0.8748718, 0.8851282, 0.8776923, 0.8905128, 0.88, 0.9023077, 0.88153845, 0.87333333, 0.8674359, 0.8761538, 0.8802564, 0.8741026, 0.8776923, 0.83179486, 0.8828205, 0.7905128, 0.86230767, 0.84615386, 0.8751282, 0.8774359, 0.8830769, 0.8748718, 0.85846156, 0.8646154, 0.86846155, 0.8394872, 0.8382051, 0.7489744, 0.8628205, 0.8646154, 0.7969231, 0.8971795, 0.8484615, 0.8176923, 0.8502564, 0.8535898, 0.8548718, 0.8725641, 0.8920513, 0.8415385, 0.86435896, 0.8079487, 0.8638462, 0.85307693, 0.87358975, 0.86948717, 0.7510256, 0.86153847, 0.86820513, 0.86820513, 0.8579487, 0.8758974, 0.8879487, 0.7520513, 0.8528205, 0.7497436, 0.8446154, 0.8487179, 0.8507692, 0.87, 0.85384613, 0.87641025]
